nsx,survey_nr,lat,long,data_name,site,date,original_name,cover,cover_code,quad_x,quad_y,rel_dist,month,year
G02255,18,-34.56355,139.9325,EGIS,SUP2006-1,1990-07-12,Eucalyptus oleosa (NC),,"",,,100,7,1990
G01403,18,-34.56355,139.9325,EGIS,SUP2006-9,1990-07-12,Brassica tournefortii,,"",,,100,7,1990
K01917,18,-34.56355,139.9325,EGIS,SUP2006-7,1990-07-12,Beyeria opaca,,"",,,100,7,1990
M02266,18,-34.56355,139.9325,EGIS,SUP2006-5,1990-07-12,Eucalyptus socialis (NC),,"",,,100,7,1990
Q02216,18,-34.56355,139.9325,EGIS,SUP2006-4,1990-07-12,Eucalyptus brachycalyx,,"",,,100,7,1990
Q02808,18,-34.56355,139.9325,EGIS,SUP2006-8,1990-07-12,Myoporum platycarpum (NC),,"",,,100,7,1990
W02227,18,-34.56355,139.9325,EGIS,SUP2006-3,1990-07-12,Eucalyptus dumosa,,"",,,100,7,1990
M05830,18,-34.56355,139.9325,EGIS,SUP2006-6,1990-07-12,Melaleuca lanceolata,,"",,,100,7,1990
"",,-34.56355,139.9325,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536249614450709,1990-07-12,Beyeria opaca F.Muell.,,"",,,100,7,1990
"",,-34.56355,139.9325,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536249618403234,1990-07-12,Eucalyptus brachycalyx Blakely,,"",,,100,7,1990
"",,-34.56355,139.9325,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536249614944774,1990-07-12,Eucalyptus gracilis F.Muell.,,"",,,100,7,1990
"",,-34.56355,139.9325,GBIF,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053624964607091,1990-07-12,Myoporum platycarpum R.Br.,,"",,,100,7,1990
"",,-34.56355,139.9325,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536249646564976,1990-07-12,Eucalyptus socialis F.Muell. ex Miq.,,"",,,100,7,1990
"",,-34.56355,139.9325,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536249636683663,1990-07-12,Melaleuca lanceolata Otto,,"",,,100,7,1990
"",,-34.56355,139.9325,GBIF,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053624959271182,1990-07-12,Eucalyptus dumosa A.Cunn. ex Oxley,,"",,,100,7,1990
"",,-34.56355,139.9325,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536249610992249,1990-07-12,Eucalyptus oleosa F.Muell. ex Miq.,,"",,,100,7,1990
"",,-34.56355,139.9325,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536249645576844,1990-07-12,Brassica tournefortii Gouan,,"",,,100,7,1990
E01594,18,-34.57608,140.10001,BDBSA,206,1990-05-18,Acacia nyssophylla,,2,30,30,100,5,1990
C01893,18,-34.57608,140.10001,BDBSA,206,1990-05-18,Zygophyllum aurantiacum (NC),,T,30,30,100,5,1990
G00963,18,-34.57608,140.10001,BDBSA,206,1990-05-18,Amyema preissii,,T,30,30,100,5,1990
K00145,18,-34.57608,140.10001,BDBSA,206,1990-05-18,Austrostipa nitida,,T,30,30,100,5,1990
S03925,18,-34.57608,140.10001,BDBSA,206,1990-05-18,Chenopodium curvispicatum,,T,30,30,100,5,1990
Q01504,18,-34.57608,140.10001,BDBSA,206,1990-05-18,Enchylaena tomentosa var. tomentosa,,T,30,30,100,5,1990
U01206,18,-34.57608,140.10001,BDBSA,206,1990-05-18,Maireana rohrlachii,,T,30,30,100,5,1990
W04971,18,-34.57608,140.10001,BDBSA,206,1990-05-18,Lawrencia squamata,,T,30,30,100,5,1990
C01241,18,-34.57608,140.10001,BDBSA,206,1990-05-18,Sclerolaena diacantha,,T,30,30,100,5,1990
U00950,18,-34.57608,140.10001,BDBSA,206,1990-05-18,Santalum acuminatum,,1,30,30,100,5,1990
E01594,18,-34.57608,140.10001,EGIS,SUP1998-2,1990-05-18,Acacia nyssophylla,,"",,,100,5,1990
C01893,18,-34.57608,140.10001,EGIS,SUP1998-9,1990-05-18,Zygophyllum aurantiacum (NC),,"",,,100,5,1990
G00963,18,-34.57608,140.10001,EGIS,SUP1998-3,1990-05-18,Amyema preissii,,"",,,100,5,1990
K00145,18,-34.57608,140.10001,EGIS,SUP1998-7,1990-05-18,Austrostipa nitida,,"",,,100,5,1990
S03925,18,-34.57608,140.10001,EGIS,SUP1998-8,1990-05-18,Chenopodium curvispicatum,,"",,,100,5,1990
Q01504,18,-34.57608,140.10001,EGIS,SUP1998-6,1990-05-18,Enchylaena tomentosa var. tomentosa,,"",,,100,5,1990
U01206,18,-34.57608,140.10001,EGIS,SUP1998-5,1990-05-18,Maireana rohrlachii,,"",,,100,5,1990
W04971,18,-34.57608,140.10001,EGIS,SUP1998-4,1990-05-18,Lawrencia squamata,,"",,,100,5,1990
C01241,18,-34.57608,140.10001,EGIS,SUP1998-10,1990-05-18,Sclerolaena diacantha,,"",,,100,5,1990
U00950,18,-34.57608,140.10001,EGIS,SUP1998-1,1990-05-18,Santalum acuminatum,,"",,,100,5,1990
"",,-34.57608,140.10001,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536249084812336,1990-05-18,Enchylaena tomentosa var. tomentosa,,"",,,100,5,1990
"",,-34.57608,140.10001,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536249118902866,1990-05-18,Amyema preissii (Miq.) Tiegh.,,"",,,100,5,1990
"",,-34.57608,140.10001,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536249132736704,1990-05-18,Acacia nyssophylla F.Muell.,,"",,,100,5,1990
"",,-34.57608,140.10001,GBIF,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053624913767736,1990-05-18,Sclerolaena diacantha (Nees) Benth.,,"",,,100,5,1990
"",,-34.57608,140.10001,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536249135701098,1990-05-18,Chenopodium curvispicatum Paul G.Wilson,,"",,,100,5,1990
"",,-34.57608,140.10001,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536249125819785,1990-05-18,Austrostipa nitida (Summerh. & C.E.Hubb.) S.W.L.Jacobs & J.Everett,,"",,,100,5,1990
"",,-34.57608,140.10001,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536249132242638,1990-05-18,Lawrencia squamata Nees,,"",,,100,5,1990
"",,-34.57608,140.10001,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536249123349457,1990-05-18,Maireana rohrlachii (Paul G.Wilson) Paul G.Wilson,,"",,,100,5,1990
"",,-34.57608,140.10001,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536249151511199,1990-05-18,Roepera reticulata (R.M.Barker) Beier & Thulin,,"",,,100,5,1990
"",,-34.57608,140.10001,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536249075919155,1990-05-18,Santalum acuminatum (R.Br.) A.DC.,,"",,,100,5,1990
E02238,562,-34.41406,139.98646,BDBSA,26647,2006-10-18,Eucalyptus gracilis,,2,30,30,50,10,2006
Y05880,562,-34.41406,139.98646,BDBSA,26647,2006-10-18,Eucalyptus oleosa ssp. oleosa,,2,30,30,50,10,2006
Z01191,562,-34.41406,139.98646,BDBSA,26647,2006-10-18,Maireana erioclada,,1,30,30,50,10,2006
Q01212,562,-34.41406,139.98646,BDBSA,26647,2006-10-18,Maireana trichoptera,,1,30,30,50,10,2006
A01892,562,-34.41406,139.98646,BDBSA,26647,2006-10-18,Roepera apiculata,,2,30,30,50,10,2006
M06322,562,-34.41406,139.98646,BDBSA,26647,2006-10-18,Roepera aurantiaca ssp. aurantiaca,,2,30,30,50,10,2006
C01241,562,-34.41406,139.98646,BDBSA,26647,2006-10-18,Sclerolaena diacantha,,1,30,30,50,10,2006
K02645,562,-34.41406,139.98646,BDBSA,26647,2006-10-18,Westringia rigida,,N,30,30,50,10,2006
E01154,562,-34.41406,139.98646,BDBSA,26647,2006-10-18,Atriplex stipitata,,N,30,30,50,10,2006
S01205,562,-34.41406,139.98646,BDBSA,26647,2006-10-18,Maireana radiata,,T,30,30,50,10,2006
C01817,562,-34.41406,139.98646,BDBSA,26647,2006-10-18,Templetonia rossii,,N,30,30,50,10,2006
M01202,562,-34.41406,139.98646,BDBSA,26647,2006-10-18,Maireana pentatropis,,T,30,30,50,10,2006
M03250,562,-34.41406,139.98646,BDBSA,26647,2006-10-18,Olearia muelleri,,N,30,30,50,10,2006
Z01899,562,-34.41406,139.98646,BDBSA,26647,2006-10-18,Roepera glauca,,N,30,30,50,10,2006
A03248,562,-34.41406,139.98646,BDBSA,26647,2006-10-18,Olearia magniflora,,N,30,30,50,10,2006
A00124,562,-34.41406,139.98646,BDBSA,26647,2006-10-18,Austrostipa acrociliata,,T,30,30,50,10,2006
A03248,562,-34.41406,139.98646,EGIS,SUP29320-243070,2006-10-18,Olearia magniflora,,"",,,50,10,2006
A00124,562,-34.41406,139.98646,EGIS,SUP29320-243071,2006-10-18,Austrostipa acrociliata,,"",,,50,10,2006
E02238,562,-34.41406,139.98646,EGIS,SUP29320-243056,2006-10-18,Eucalyptus gracilis,,"",,,50,10,2006
Y05880,562,-34.41406,139.98646,EGIS,SUP29320-243057,2006-10-18,Eucalyptus oleosa ssp. oleosa,,"",,,50,10,2006
Z01191,562,-34.41406,139.98646,EGIS,SUP29320-243058,2006-10-18,Maireana erioclada,,"",,,50,10,2006
Q01212,562,-34.41406,139.98646,EGIS,SUP29320-243059,2006-10-18,Maireana trichoptera,,"",,,50,10,2006
A01892,562,-34.41406,139.98646,EGIS,SUP29320-243060,2006-10-18,Roepera apiculata,,"",,,50,10,2006
M06322,562,-34.41406,139.98646,EGIS,SUP29320-243061,2006-10-18,Roepera aurantiaca ssp. aurantiaca,,"",,,50,10,2006
C01241,562,-34.41406,139.98646,EGIS,SUP29320-243062,2006-10-18,Sclerolaena diacantha,,"",,,50,10,2006
K02645,562,-34.41406,139.98646,EGIS,SUP29320-243063,2006-10-18,Westringia rigida,,"",,,50,10,2006
E01154,562,-34.41406,139.98646,EGIS,SUP29320-243064,2006-10-18,Atriplex stipitata,,"",,,50,10,2006
S01205,562,-34.41406,139.98646,EGIS,SUP29320-243065,2006-10-18,Maireana radiata,,"",,,50,10,2006
C01817,562,-34.41406,139.98646,EGIS,SUP29320-243066,2006-10-18,Templetonia rossii,,"",,,50,10,2006
M01202,562,-34.41406,139.98646,EGIS,SUP29320-243067,2006-10-18,Maireana pentatropis,,"",,,50,10,2006
M03250,562,-34.41406,139.98646,EGIS,SUP29320-243068,2006-10-18,Olearia muelleri,,"",,,50,10,2006
Z01899,562,-34.41406,139.98646,EGIS,SUP29320-243069,2006-10-18,Roepera glauca,,"",,,50,10,2006
"",,-34.41406,139.98646,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536270624592298,2006-10-18,Templetonia rossii (F.Muell.) I.Thomps.,,"",,,50,10,2006
"",,-34.41406,139.98646,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536270586549243,2006-10-18,Roepera apiculata (F.Muell.) Beier & Thulin,,"",,,50,10,2006
"",,-34.41406,139.98646,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536270619651642,2006-10-18,Maireana radiata (Paul G.Wilson) Paul G.Wilson,,"",,,50,10,2006
"",,-34.41406,139.98646,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536270598900885,2006-10-18,Sclerolaena diacantha (Nees) Benth.,,"",,,50,10,2006
"",,-34.41406,139.98646,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536270611252526,2006-10-18,Atriplex stipitata Benth.,,"",,,50,10,2006
"",,-34.41406,139.98646,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536270654236237,2006-10-18,Austrostipa acrociliata (Reader) S.W.L.Jacobs & J.Everett,,"",,,50,10,2006
"",,-34.41406,139.98646,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536270629532955,2006-10-18,Maireana pentatropis (Tate) P.G.Wilson,,"",,,50,10,2006
"",,-34.41406,139.98646,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536270604829672,2006-10-18,Westringia rigida R.Br.,,"",,,50,10,2006
"",,-34.41406,139.98646,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536270567774749,2006-10-18,Eucalyptus oleosa subsp. oleosa,,"",,,50,10,2006
"",,-34.41406,139.98646,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536270592478031,2006-10-18,Roepera aurantiaca subsp. aurantiaca,,"",,,50,10,2006
"",,-34.41406,139.98646,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536270635461742,2006-10-18,Olearia muelleri (Sond.) Benth.,,"",,,50,10,2006
"",,-34.41406,139.98646,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536270561351895,2006-10-18,Eucalyptus gracilis F.Muell.,,"",,,50,10,2006
"",,-34.41406,139.98646,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536270575185734,2006-10-18,Maireana erioclada (Benth.) P.G.Wilson,,"",,,50,10,2006
"",,-34.41406,139.98646,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536270580620456,2006-10-18,Maireana trichoptera (Black) Paul G.Wilson,,"",,,50,10,2006
"",,-34.41406,139.98646,GBIF,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053627064929558,2006-10-18,Olearia magniflora (F.Muell.) F.Muell. ex Benth.,,"",,,50,10,2006
"",,-34.41406,139.98646,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536270640896464,2006-10-18,Roepera glauca (F.Muell.) Beier & Thulin,,"",,,50,10,2006
